database_name,table_name,Column Description,Column Name,Column Type,Constraint,Default Value,Index,Nullable
i2oretail_dev,product_master_bq_dump,,sub_category,varchar(255),,,No,Yes
i2oretail_dev,product_master_bq_dump,,upc,varchar(255),,,No,Yes
i2oretail_dev,product_master_bq_dump,,valid_from,varchar(255),,,No,Yes
i2oretail_dev,product_master_bq_dump,,valid_to,varchar(255),,,No,Yes
i2oretail_dev,product_master_bq_dump,,watchlist,varchar(255),,,No,Yes
i2oretail_dev,product_master_bq_dump,,wbr,bool,,,No,Yes
i2oretail_dev,product_master_bq_dump,,daily_alerts,bool,,,No,Yes
i2oretail_dev,product_master_bq_dump,,i2o_product_id,varchar(255),,,No,Yes
i2oretail_dev,product_master_drop,,product_master_id,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,created_by,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,created_on,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,last_modified_by,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,last_modified_on,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,catalog_price,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,ean,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,gcs_bucket,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,isbn,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,map,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,model_number,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,org_type,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,pasin,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,product_code,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,product_code_type,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,product_status,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,product_title,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,product_url,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,rank,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,rank_1p,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,rank_3p,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,release_date,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,replenishment_status,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,search_terms_group,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,short_name,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,sku,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,source_system_id,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,tags,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,upc,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,valid_from,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,valid_to,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,watchlist,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,brand_id,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,category_id,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,marketplace_id,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,org_id,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,product_image_url,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,daily_alerts,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,i2o_product_id,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,auditgroup_id,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,sub_category,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,sales_velocity_group,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,target,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,sales_rank,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,segment,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,upload_type,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,source,varchar(2000),,,No,Yes
i2oretail_dev,product_master_drop,,is_active,varchar(2000),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_content_locked_id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_master_locked_test_product_content_id_seq'::regclass),Yes,No
i2oretail_dev,product_master_locked_test,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_master_locked_test,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_master_locked_test,,bullet_point_list,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,image_list,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,ingredients,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,legal_disclaimer,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_locked_status,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_code,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_description,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_dimensions,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_master_id,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_title,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_weight,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,product_categorization,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,source,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,thumbnail_list,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,video_list,varchar(255),,,No,Yes
i2oretail_dev,product_master_locked_test,,marketplace_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,product_master_locked_test,,org_id,int4(32),FOREIGN KEY,,No,No
i2oretail_dev,product_master_locked_test,,locked_status,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_master_scraping_config_id_seq'::regclass),Yes,No
i2oretail_dev,product_master_scraping_config,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_master_scraping_config,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_master_scraping_config,,asin,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,brand,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,customerreviews_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_config,,customerreviews_scrape_frequency,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,customerreviews_scrape_startdate,date,,,No,Yes
i2oretail_dev,product_master_scraping_config,,customerreviews_scrape_time,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,html,bool,,,No,Yes
i2oretail_dev,product_master_scraping_config,,html_scrape_time,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,html_scraping_frequency,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,html_start_date,date,,,No,Yes
i2oretail_dev,product_master_scraping_config,,html_weekofday_scraping,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,market_place,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,model_number,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,org_id,int4(32),,,No,Yes
i2oretail_dev,product_master_scraping_config,,productdetail_scrape_frequency,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,productdetail_scrape_time,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,productdetails_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_config,,productdetails_scrape_startdate,date,,,No,Yes
i2oretail_dev,product_master_scraping_config,,product_title,text,,,No,Yes
i2oretail_dev,product_master_scraping_config,,product_url,text,,,No,Yes
i2oretail_dev,product_master_scraping_config,,region,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,resellerdetails_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_config,,resellerdetails_scrape_frequency,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,resellerdetails_scrape_startdate,date,,,No,Yes
i2oretail_dev,product_master_scraping_config,,resellerdetails_scrape_time,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,reseller_inventory,bool,,,No,Yes
i2oretail_dev,product_master_scraping_config,,reseller_inventory_scrape_time,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,reseller_inventory_scraping_frequency,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,reseller_inventory_start_date,date,,,No,Yes
i2oretail_dev,product_master_scraping_config,,reseller_inventory_weekofday_scraping,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,scraper,int4(32),,,No,Yes
i2oretail_dev,product_master_scraping_config,,searchrankdetails_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_config,,searchrankdetails_scrape_frequency,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,searchrankdetails_scrape_startdate,date,,,No,Yes
i2oretail_dev,product_master_scraping_config,,searchrankdetails_scrape_time,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,searchrank_weekofday_scraping,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,upc,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_config,,product_master_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,product_master_scraping_config,,productmaster,bytea,,,No,Yes
i2oretail_dev,product_master_scraping_input,,scraping_input_id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_master_scraping_input_scraping_input_id_seq'::regclass),Yes,No
i2oretail_dev,product_master_scraping_input,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_input,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_master_scraping_input,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_input,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_master_scraping_input,,customerreviews_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_input,,html,bool,,,No,Yes
i2oretail_dev,product_master_scraping_input,,i2o_product_id,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_master_scraping_input,,product_code,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_input,,productdetails_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_input,,productdiscovery_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_input,,resellerdetails_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_input,,resellerinventory_scrape,bool,,,No,Yes
i2oretail_dev,product_master_scraping_input,,org_id,int4(32),FOREIGN KEY,,No,No
i2oretail_dev,product_master_scraping_input,,marketplace_id,int4(32),"FOREIGN KEY, UNIQUE",,Yes,No
i2oretail_dev,product_master_scraping_input,,frequency,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_input,,source_product_code,varchar(255),,,No,Yes
i2oretail_dev,product_master_scraping_input,,marketplace,bytea,,,No,Yes
i2oretail_dev,product_master_scraping_input,,organization,bytea,,,No,Yes
i2oretail_dev,product_master_scraping_input,,product_url,text,,,No,Yes
i2oretail_dev,product_master_scraping_input,,input_type,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,id,int8(64),PRIMARY KEY,nextval('i2oretail_dev.product_master_test_id_seq'::regclass),Yes,No
i2oretail_dev,product_master_test,,i2o_product_id,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,client_name,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,marketplace,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,region,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,product_id,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,short_name,varchar(500),,,No,Yes
i2oretail_dev,product_master_test,,brand,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,category,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,product_title,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,model_number,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,parent_product_id,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,sub_category,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,upc,varchar(50),,,No,Yes
i2oretail_dev,product_master_test,,list_price,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,map,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,sku,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,replenishment_status,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,release_date,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,ean,varchar(50),,,No,Yes
i2oretail_dev,product_master_test,,isbn,varchar(50),,,No,Yes
i2oretail_dev,product_master_test,,product_tags,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,search_terms_group,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,product_url,varchar(1000),,,No,Yes
i2oretail_dev,product_master_test,,active,bool,,true,No,Yes
i2oretail_dev,product_master_test,,activate_for_monitoring,bool,,false,No,Yes
i2oretail_dev,product_master_test,,track_reseller_inventory,bool,,false,No,Yes
i2oretail_dev,product_master_test,,add_to_daily_alerts_email,bool,,false,No,Yes
i2oretail_dev,product_master_test,,activate_forecasting,varchar(255),,,No,Yes
i2oretail_dev,product_master_test,,activate_hourly_monitoring,bool,,false,No,Yes
i2oretail_dev,product_master_test,,added,bool,,false,No,Yes
i2oretail_dev,product_master_tracking,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_master_tracking_id_seq'::regclass),Yes,No
i2oretail_dev,product_master_tracking,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_tracking,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_master_tracking,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_tracking,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_master_tracking,,alerts_exception_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,bcm_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,buybox_alerts_daily,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,buybox_alerts_hourly,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,buybox_html,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,competitor_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,customer_review_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,eol,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,master_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,multiplatform_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,pricemonitor_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,reseller_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,search_rank_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,wbr,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,product_master_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,product_master_tracking,,reseller_inventory,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,resellerinventory,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,hourly_scraping,bool,,,No,Yes
i2oretail_dev,product_master_tracking,,productmaster,bytea,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,id,int4(32),,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,alerts_exception_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,bcm_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,buybox_alerts_daily,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,buybox_alerts_hourly,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,buybox_html,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,competitor_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,customer_review_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,eol,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,forecast_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,master_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,multiplatform_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,pricemonitor_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,reseller_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,search_rank_enabled,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,wbr,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,product_master_id,int4(32),,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,reseller_inventory,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,resellerinventory,bool,,,No,Yes
i2oretail_dev,product_master_tracking_2024100,,hourly_scraping,bool,,,No,Yes
i2oretail_dev,product_master_user_comment,,comment_id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_master_user_comment_sequence'::regclass),Yes,No
i2oretail_dev,product_master_user_comment,,org_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,product_master_user_comment,,product_code,varchar(100),,,No,Yes
i2oretail_dev,product_master_user_comment,,region,varchar(50),,,No,Yes
i2oretail_dev,product_master_user_comment,,platform,varchar(50),,,No,Yes
i2oretail_dev,product_master_user_comment,,org_type,varchar(100),,,No,Yes
i2oretail_dev,product_master_user_comment,,comment,text,,,No,Yes
i2oretail_dev,product_master_user_comment,,user_email,varchar(255),,,No,Yes
i2oretail_dev,product_master_user_comment,,created_at,timestamp,,,No,Yes
i2oretail_dev,product_matching_input,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_matching_input_id_seq'::regclass),Yes,No
i2oretail_dev,product_matching_input,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_input,,vendorid,int4(32),,,No,Yes
i2oretail_dev,product_matching_input,,org_id,int4(32),FOREIGN KEY,,Yes,No
i2oretail_dev,product_matching_input,,product_master_id,int4(32),FOREIGN KEY,,Yes,Yes
i2oretail_dev,product_matching_input,,is_active,bool,,,No,Yes
i2oretail_dev,product_matching_input,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_input,,target_marketplace_id,int4(32),FOREIGN KEY,,No,Yes
i2oretail_dev,product_matching_input,,target_platform,varchar(255),,,No,Yes
i2oretail_dev,product_matching_input,,target_region,varchar(255),,,No,Yes
i2oretail_dev,product_matching_input,,marketplace,bytea,,,No,Yes
i2oretail_dev,product_matching_input,,productmaster,bytea,,,No,Yes
i2oretail_dev,product_matching_output,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_matching_output_id_seq'::regclass),Yes,No
i2oretail_dev,product_matching_output,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output,,customer_name,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output,,i2o_product_id,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output,,match_timestamp,timestamp,,,No,Yes
i2oretail_dev,product_matching_output,,model_number,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output,,platform,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output,,product_code,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output,,product_match_status,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output,,product_title,varchar(1024),,,No,Yes
i2oretail_dev,product_matching_output,,region,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output,,source_product_url,varchar(1024),,,No,Yes
i2oretail_dev,product_matching_output,,status_code,int4(32),,,No,Yes
i2oretail_dev,product_matching_output,,target_product_code,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output,,target_product_url,varchar,,,No,Yes
i2oretail_dev,product_matching_output_bk,,id,int4(32),,,No,Yes
i2oretail_dev,product_matching_output_bk,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_bk,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_bk,,customer_name,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,i2o_product_id,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,match_timestamp,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_bk,,model_number,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,platform,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,product_code,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,product_match_status,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,product_title,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,region,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,source_product_url,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,status_code,int4(32),,,No,Yes
i2oretail_dev,product_matching_output_bk,,target_product_code,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_bk,,target_product_url,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_demo,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_matching_output_id_seq'::regclass),Yes,No
i2oretail_dev,product_matching_output_demo,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_demo,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_demo,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_demo,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_demo,,customer_name,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_demo,,i2o_product_id,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_demo,,match_timestamp,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_demo,,model_number,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_demo,,platform,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_demo,,product_code,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_demo,,product_match_status,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_demo,,product_title,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_demo,,region,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_demo,,source_product_url,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_demo,,status_code,int4(32),,,No,Yes
i2oretail_dev,product_matching_output_demo,,target_product_code,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_demo,,target_product_url,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_pp,,id,int4(32),PRIMARY KEY,nextval('i2oretail_dev.product_matching_output_id_seq'::regclass),Yes,No
i2oretail_dev,product_matching_output_pp,,created_by,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_pp,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_pp,,last_modified_by,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_pp,,last_modified_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_pp,,customer_name,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_pp,,i2o_product_id,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_pp,,match_timestamp,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_pp,,model_number,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_pp,,platform,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_pp,,product_code,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_pp,,product_match_status,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_pp,,product_title,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_pp,,region,varchar(255),UNIQUE,,Yes,Yes
i2oretail_dev,product_matching_output_pp,,source_product_url,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_pp,,status_code,int4(32),,,No,Yes
i2oretail_dev,product_matching_output_pp,,target_product_code,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_pp,,target_product_url,varchar(1000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,i2o_product_id,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,product_code,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,customer_name,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,region,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,source_product_url,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,product_title,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,platform,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,match_status,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,platform_product_url,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,platform_identifier,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg,,status_code,int4(32),,,No,Yes
i2oretail_dev,product_matching_output_stg,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_stg,,match_timestamp,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_stg,,source_system_id,varchar(100),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,i2o_product_id,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,product_code,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,customer_name,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,region,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,source_product_url,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,product_title,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,platform,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,match_status,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,platform_product_url,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,platform_identifier,varchar(10000),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,status_code,int4(32),,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,created_on,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_stg_tes,,match_timestamp,timestamp,,,No,Yes
i2oretail_dev,product_matching_output_temp,,i2o_product_id,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_temp,,model_number,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_temp,,product_code,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_temp,,product_match_status,varchar(255),,,No,Yes
i2oretail_dev,product_matching_output_temp,,product_title,varchar(255),,,No,Yes
